plan_id,brand_name,display_name,type,tariff_type,supply_c_per_day,single_rate_c_per_kwh,feed_in_c_per_kwh,controlled_load_c_per_kwh,pay_on_time_only,plan_doc_url
FEA1059476MBE1@EME,Flipped Energy,Business Anytime Switched On!,MARKET,SINGLE_RATE,,31.43,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059476MBE1@EME
FEA1059473MRE1@EME,Flipped Energy,Freedom Switched On!,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059473MRE1@EME
FEA1059498SBE1@EME,Flipped Energy,Business Freedom Standing Offer,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059498SBE1@EME
FEA1059496MBE1@EME,Flipped Energy,Business Freedom Switched On!,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059496MBE1@EME
FEA1059477SBE1@EME,Flipped Energy,Business Anytime Standing Offer,STANDING,SINGLE_RATE,,38.06,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059477SBE1@EME
FEA1059527SRE1@EME,Flipped Energy,Freedom Standing Offer,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059527SRE1@EME
FEA1059497MRE1@EME,Flipped Energy,Anytime Switched On!,MARKET,SINGLE_RATE,,36.16,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059497MRE1@EME
FEA1059483MRE1@EME,Flipped Energy,Anytime Switched On! Controlled Load,MARKET,SINGLE_RATE,,37.2448,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059483MRE1@EME
FEA1059484MRE1@EME,Flipped Energy,Freedom Switched On! Controlled Load,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059484MRE1@EME
FEA1059511MBE1@EME,Flipped Energy,Business Anytime Switched On! Controlled Load,MARKET,SINGLE_RATE,,32.04,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059511MBE1@EME
FEA1059494SRE1@EME,Flipped Energy,Anytime Standing Offer - Controlled Load,STANDING,SINGLE_RATE,,33.41,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059494SRE1@EME
FEA1059491SRE1@EME,Flipped Energy,Freedom Standing Offer - Controlled Load,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059491SRE1@EME
FEA1059510SBE1@EME,Flipped Energy,Business Anytime Standing Offer - Controlled Load,STANDING,SINGLE_RATE,,38.06,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059510SBE1@EME
FEA1059517SBE1@EME,Flipped Energy,Business Freedom Standing Offer - Controlled Load,STANDING,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059517SBE1@EME
FEA1059482SRE1@EME,Flipped Energy,Anytime Standing Offer,STANDING,SINGLE_RATE,,36.11,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059482SRE1@EME
FEA1059523MBE1@EME,Flipped Energy,Business Freedom Switched On! Controlled Load,MARKET,TIME_OF_USE,,,2.0,,False,https://www.energymadeeasy.gov.au/plan?id=FEA1059523MBE1@EME
FP11041989MRE1@EME,Flow Power,FH Battery + Solar+ EV: Variable Prices (estimate),MARKET,TIME_OF_USE,,,45.0,,False,https://www.energymadeeasy.gov.au/plan?id=FP11041989MRE1@EME
FP11039497MRE1@EME,Flow Power,Flow Home Battery + Solar: Variable Prices (estimate),MARKET,TIME_OF_USE,,,45.0,,False,https://www.energymadeeasy.gov.au/plan?id=FP11039497MRE1@EME
FP11034989MRE1@EME,Flow Power,Flow Home FY26: Variable Prices (estimate),MARKET,TIME_OF_USE,,,45.0,,False,https://www.energymadeeasy.gov.au/plan?id=FP11034989MRE1@EME
FXP791796SBE1@EME,Future X Power,Standing Offer - SAPN - SME Anytime,STANDING,SINGLE_RATE,,41.7091,3.0,,False,https://www.energymadeeasy.gov.au/plan?id=FXP791796SBE1@EME
IOR1045453SRE1@EME,iO Energy,Standing Offer - Residential Anytime + CL,STANDING,SINGLE_RATE,,37.27,5.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1045453SRE1@EME
IOR1045452SBE1@EME,iO Energy,Standing Offer - Business  Anytime,STANDING,SINGLE_RATE,,46.73,5.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1045452SBE1@EME
IOR1045451SRE1@EME,iO Energy,Standing Offer - Residential Anytime,STANDING,SINGLE_RATE,,44.0,5.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1045451SRE1@EME
IOR1009959MRE1@EME,iO Energy,Sustainable Home: RTOUCL,MARKET,TIME_OF_USE,,,30.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009959MRE1@EME
IOR1009973MBE1@EME,iO Energy,Smart Business: SBELE,MARKET,TIME_OF_USE,,,18.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009973MBE1@EME
IOR1009975MBE1@EME,iO Energy,Smart Business: B2RCL,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009975MBE1@EME
IOR1009962MRE1@EME,iO Energy,Sustainable Home: RSRCL,MARKET,SINGLE_RATE,,47.2727,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009962MRE1@EME
IOR1009977MRE1@EME,iO Energy,Basic Home: RSRCL,MARKET,SINGLE_RATE,,54.5455,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009977MRE1@EME
IOR1009970MBE1@EME,iO Energy,Smart Business: B2R,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009970MBE1@EME
IOR1009974MBE1@EME,iO Energy,Smart Business: BSRCL,MARKET,SINGLE_RATE,,50.0,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009974MBE1@EME
IOR1009961MRE1@EME,iO Energy,Sustainable Home: RESELECL,MARKET,TIME_OF_USE,,,30.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009961MRE1@EME
IOR1009963MBE1@EME,iO Energy,Basic Business - B2RCL,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009963MBE1@EME
IOR1009967MBE1@EME,iO Energy,Basic Business - B2R,MARKET,TIME_OF_USE,,,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009967MBE1@EME
IOR1009966MBE1@EME,iO Energy,Smart Business: BSR,MARKET,SINGLE_RATE,,50.0,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009966MBE1@EME
IOR1009965MBE1@EME,iO Energy,Basic Business - BSR,MARKET,SINGLE_RATE,,59.0909,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009965MBE1@EME
IOR1009964MBE1@EME,iO Energy,Basic Business - BSRCL,MARKET,SINGLE_RATE,,59.0909,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009964MBE1@EME
IOR1009969MRE1@EME,iO Energy,Basic Home: RSR,MARKET,SINGLE_RATE,,54.5455,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009969MRE1@EME
IOR1009972MBE1@EME,iO Energy,Smart Business: MBTOUD,MARKET,TIME_OF_USE,,,18.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009972MBE1@EME
IOR1009968MRE1@EME,iO Energy,Sustainable Home: RESELE,MARKET,TIME_OF_USE,,,30.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009968MRE1@EME
IOR1009976MRE1@EME,iO Energy,Sustainable Home: RSR,MARKET,SINGLE_RATE,,47.2727,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009976MRE1@EME
IOR1009960MRE1@EME,iO Energy,Sustainable Home: RTOU,MARKET,TIME_OF_USE,,,30.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009960MRE1@EME
IOR1009971MBE1@EME,iO Energy,Smart Business: SBTOU,MARKET,TIME_OF_USE,,,18.0,,False,https://www.energymadeeasy.gov.au/plan?id=IOR1009971MBE1@EME
ZEN926427SRE1@EME,ZEN Energy ,ZEN Energy TOU Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=ZEN926427SRE1@EME
ZEN926428SRE1@EME,ZEN Energy ,ZEN Energy + CL Standing Offer,STANDING,SINGLE_RATE,,39.82,,,False,https://www.energymadeeasy.gov.au/plan?id=ZEN926428SRE1@EME
ZEN926297SRE1@EME,ZEN Energy ,ZEN Energy Standing Offer,STANDING,SINGLE_RATE,,39.19,,,False,https://www.energymadeeasy.gov.au/plan?id=ZEN926297SRE1@EME
ZEN926426SRE1@EME,ZEN Energy ,ZEN Energy TOU + CL Standing Offer,STANDING,TIME_OF_USE,,,,,False,https://www.energymadeeasy.gov.au/plan?id=ZEN926426SRE1@EME
ELU1021362SRE2@EME,Energy Locals Urban,Standing Offer,STANDING,SINGLE_RATE,,33.1818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=ELU1021362SRE2@EME
ELU1021363SBE2@EME,Energy Locals Urban,Standing Offer,STANDING,SINGLE_RATE,,36.8182,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=ELU1021363SBE2@EME
